Date,State,District,Date1,Min_Temp_Date1,Max_Temp_Date1,Weather_Date1,Date2,Min_Temp_Date2,Max_Temp_Date2,Weather_Date2,Date3,Min_Temp_Date3,Max_Temp_Date3,Weather_Date3,Date4,Min_Temp_Date4,Max_Temp_Date4,Weather_Date4,Date5,Min_Temp_Date5,Max_Temp_Date5,Weather_Date5,Date6,Min_Temp_Date6,Max_Temp_Date6,Weather_Date6,Date7,Min_Temp_Date7,Max_Temp_Date7,Weather_Date7
2018-06-26,Bihar,Rohtas,26-Jun,24.5,34.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,23.5,34.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,24.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,24.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,30-Jun,24.5,33.5,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,01-Jul,23.5,33.5,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,23.5,34.0,Partly cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Bihar,Saharsa,26-Jun,25.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,25.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,26.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,25.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,30-Jun,25.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,01-Jul,25.0,31.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,25.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Bihar,Samastipur,26-Jun,28.0,37.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,26.0,36.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,26.0,35.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,26.0,36.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,30-Jun,26.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,01-Jul,24.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,24.0,35.0,Partly cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Bihar,Saran,26-Jun,26.0,37.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,26.0,36.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,25.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,25.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,30-Jun,25.0,35.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,01-Jul,25.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,25.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Bihar,Sheikhpura,26-Jun,28.0,37.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,26.0,36.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,26.0,35.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,26.0,36.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,30-Jun,26.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,01-Jul,24.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,24.0,35.0,Partly cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Bihar,Sheohar,26-Jun,27.0,35.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,26.0,34.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,26.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,26.0,31.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,30-Jun,25.0,31.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,01-Jul,25.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,25.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Bihar,Sitamarhi,26-Jun,27.0,35.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,26.0,34.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,26.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,26.0,31.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,30-Jun,25.0,31.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,01-Jul,25.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,25.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Bihar,Siwan,26-Jun,26.0,37.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,26.0,36.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,25.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,25.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,30-Jun,25.0,35.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,01-Jul,25.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,25.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Bihar,Supaul,26-Jun,25.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,25.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,26.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,25.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,30-Jun,25.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,01-Jul,25.0,31.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,25.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Bihar,Vaishali,26-Jun,25.0,37.0,Thunderstorm with rain,27-Jun,26.0,37.0,Thunderstorm with rain,28-Jun,26.0,35.0,Thunderstorm with rain,29-Jun,26.0,35.0,Thunderstorm with rain,30-Jun,27.0,36.0,Thunderstorm with rain,01-Jul,27.0,35.0,Rain or Thundershowers,02-Jul,27.0,34.0,Rain or Thundershowers
2018-06-26,Chandigarh,Chandigarh,26-Jun,25.0,36.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,24.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,23.0,32.0,Thunderstorm with rain,29-Jun,22.0,31.0,Thunderstorm with rain,30-Jun,21.0,32.0,Thunderstorm with rain,01-Jul,22.0,32.0,Rain or Thundershowers,02-Jul,22.0,33.0,Rain or Thundershowers
2018-06-26,Chhattisgarh,Baloda Bazar,26-Jun,24.0,35.5,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,23.5,34.5,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,22.5,33.5,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,23.0,33.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,23.0,33.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,22.0,32.5,Rain or Thundershowers,02-Jul,22.0,32.5,Rain or Thundershowers
2018-06-26,Chhattisgarh,Balod,26-Jun,26.0,35.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,25.0,34.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,25.0,34.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,25.0,34.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,26.0,35.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,26.0,35.0,Rain or Thundershowers,02-Jul,25.0,34.0,Rain or Thundershowers
2018-06-26,Chhattisgarh,Balrampur,26-Jun,23.0,35.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,22.0,34.0,Generally cloudy sky with possibility of development of thunder or lightning,28-Jun,22.0,33.0,Generally cloudy sky with possibility of development of thunder or lightning,29-Jun,23.0,33.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,23.0,34.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,22.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,21.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Chhattisgarh,Bastar,26-Jun,22.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,21.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,21.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,20.0,31.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,20.0,32.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,20.0,31.0,Rain or Thundershowers,02-Jul,19.0,30.0,Rain or Thundershowers
2018-06-26,Chhattisgarh,Bemetara,26-Jun,28.0,35.0,Generally cloudy sky with possibility of development of thunder or lightning,27-Jun,27.0,34.0,Generally cloudy sky with possibility of development of thunder or lightning,28-Jun,26.0,34.0,Generally cloudy sky with possibility of development of thunder or lightning,29-Jun,25.0,34.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,26.0,35.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,25.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,24.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Chhattisgarh,Bijapur,26-Jun,26.0,35.0,Rain or thundershowers would occur towards evening or night,27-Jun,26.0,35.0,Rain or thundershowers would occur towards evening or night,28-Jun,26.0,34.0,Rain or thundershowers would occur towards evening or night,29-Jun,25.0,34.0,Rain or thundershowers would occur towards evening or night,30-Jun,25.0,34.0,Rain or thundershowers would occur towards evening or night,01-Jul,26.0,34.0,Rain or Thundershowers,02-Jul,26.0,34.0,Rain or Thundershowers
2018-06-26,Chhattisgarh,Bilaspur,26-Jun,23.333333333333332,34.666666666666664,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,22.666666666666668,33.666666666666664,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,22.0,32.666666666666664,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,22.0,32.333333333333336,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,22.0,32.666666666666664,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,21.333333333333332,32.0,Rain or Thundershowers,02-Jul,21.0,31.666666666666668,Rain or Thundershowers
2018-06-26,Chhattisgarh,Dantewada,26-Jun,22.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,21.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,21.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,20.0,31.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,20.0,32.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,20.0,31.0,Rain or Thundershowers,02-Jul,19.0,30.0,Rain or Thundershowers
2018-06-26,Chhattisgarh,Dhamtari,26-Jun,28.0,35.0,Generally cloudy sky with possibility of development of thunder or lightning,27-Jun,27.0,34.0,Generally cloudy sky with possibility of development of thunder or lightning,28-Jun,26.0,34.0,Generally cloudy sky with possibility of development of thunder or lightning,29-Jun,25.0,34.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,26.0,35.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,25.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,24.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Chhattisgarh,Durg,26-Jun,26.0,35.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,25.0,34.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,25.0,34.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,25.0,34.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,26.0,35.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,26.0,35.0,Rain or Thundershowers,02-Jul,25.0,34.0,Rain or Thundershowers
2018-06-26,Chhattisgarh,Gariaband,26-Jun,27.0,35.0,Generally cloudy sky with moderate rain,27-Jun,26.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,26.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,27.0,34.0,Generally cloudy sky with moderate rain,30-Jun,27.0,35.0,Generally cloudy sky with moderate rain,01-Jul,27.0,35.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,27.0,35.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Chhattisgarh,Janjgir-Champa,26-Jun,24.0,35.5,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,23.5,34.5,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,22.5,33.5,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,23.0,33.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,23.0,33.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,22.0,32.5,Rain or Thundershowers,02-Jul,22.0,32.5,Rain or Thundershowers
2018-06-26,Chhattisgarh,Jashpur,26-Jun,23.0,35.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,22.0,34.0,Generally cloudy sky with possibility of development of thunder or lightning,28-Jun,22.0,33.0,Generally cloudy sky with possibility of development of thunder or lightning,29-Jun,23.0,33.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,23.0,34.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,22.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,21.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Chhattisgarh,Kabeerdham,26-Jun,26.0,35.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,25.0,34.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,25.0,34.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,25.0,34.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,26.0,35.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,26.0,35.0,Rain or Thundershowers,02-Jul,25.0,34.0,Rain or Thundershowers
2018-06-26,Chhattisgarh,Kondagaon,26-Jun,22.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,21.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,21.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,20.0,31.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,20.0,32.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,20.0,31.0,Rain or Thundershowers,02-Jul,19.0,30.0,Rain or Thundershowers
2018-06-26,Chhattisgarh,Korba,26-Jun,24.0,34.0,Generally cloudy sky with possibility of development of thunder or lightning,27-Jun,23.0,33.0,Generally cloudy sky with possibility of development of thunder or lightning,28-Jun,22.0,32.0,Generally cloudy sky with possibility of development of thunder or lightning,29-Jun,22.0,32.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,23.0,33.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,23.0,33.0,Rain or Thundershowers,02-Jul,22.0,32.0,Rain or Thundershowers
2018-06-26,Chhattisgarh,Koriya,26-Jun,24.0,34.0,Generally cloudy sky with possibility of development of thunder or lightning,27-Jun,23.0,33.0,Generally cloudy sky with possibility of development of thunder or lightning,28-Jun,22.0,32.0,Generally cloudy sky with possibility of development of thunder or lightning,29-Jun,22.0,32.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,23.0,33.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,23.0,33.0,Rain or Thundershowers,02-Jul,22.0,32.0,Rain or Thundershowers
2018-06-26,Chhattisgarh,Mahasamund,26-Jun,28.0,35.0,Generally cloudy sky with possibility of development of thunder or lightning,27-Jun,27.0,34.0,Generally cloudy sky with possibility of development of thunder or lightning,28-Jun,26.0,34.0,Generally cloudy sky with possibility of development of thunder or lightning,29-Jun,25.0,34.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,26.0,35.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,25.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,24.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Chhattisgarh,Mungeli,26-Jun,24.0,35.5,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,23.5,34.5,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,22.5,33.5,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,23.0,33.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,23.0,33.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,22.0,32.5,Rain or Thundershowers,02-Jul,22.0,32.5,Rain or Thundershowers
2018-06-26,Chhattisgarh,Narayanpur,26-Jun,22.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,21.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,21.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,20.0,31.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,20.0,32.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,20.0,31.0,Rain or Thundershowers,02-Jul,19.0,30.0,Rain or Thundershowers
2018-06-26,Chhattisgarh,Raigarh,26-Jun,23.0,35.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,22.0,34.0,Generally cloudy sky with possibility of development of thunder or lightning,28-Jun,22.0,33.0,Generally cloudy sky with possibility of development of thunder or lightning,29-Jun,23.0,33.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,23.0,34.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,22.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,21.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Chhattisgarh,Raipur,26-Jun,28.0,35.0,Generally cloudy sky with possibility of development of thunder or lightning,27-Jun,27.0,34.0,Generally cloudy sky with possibility of development of thunder or lightning,28-Jun,26.0,34.0,Generally cloudy sky with possibility of development of thunder or lightning,29-Jun,25.0,34.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,26.0,35.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,25.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm,02-Jul,24.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Chhattisgarh,Rajnandgaon,26-Jun,26.0,35.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,25.0,34.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,25.0,34.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,25.0,34.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,26.0,35.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,26.0,35.0,Rain or Thundershowers,02-Jul,25.0,34.0,Rain or Thundershowers
2018-06-26,Chhattisgarh,Sukma,26-Jun,22.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,21.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,21.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,20.0,31.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,20.0,32.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,20.0,31.0,Rain or Thundershowers,02-Jul,19.0,30.0,Rain or Thundershowers
2018-06-26,Chhattisgarh,Surajpur,26-Jun,23.0,35.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,22.0,34.0,Generally cloudy sky with possibility of development of thunder or lightning,28-Jun,22.0,33.0,Generally cloudy sky with possibility of development of thunder or lightning,29-Jun,23.0,33.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,23.0,34.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,22.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,21.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Chhattisgarh,Surguja,26-Jun,23.0,35.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,22.0,34.0,Generally cloudy sky with possibility of development of thunder or lightning,28-Jun,22.0,33.0,Generally cloudy sky with possibility of development of thunder or lightning,29-Jun,23.0,33.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,23.0,34.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,22.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,21.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Chhattisgarh,Uttar Bastar Kanker,26-Jun,26.0,35.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,27-Jun,25.0,34.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,28-Jun,25.0,34.0,Generally cloudy sky with possibility of rain or Thunderstorm or Duststorm,29-Jun,25.0,34.0,Partly cloudy sky with possibility of development of thunder lightning,30-Jun,26.0,35.0,Partly cloudy sky with possibility of development of thunder lightning,01-Jul,26.0,35.0,Rain or Thundershowers,02-Jul,25.0,34.0,Rain or Thundershowers
2018-06-26,Dadra and Nagar Haveli,Dadra and Nagar Haveli,26-Jun,26.0,27.0,Generally cloudy sky with Heavy rain,27-Jun,26.0,27.0,Generally cloudy sky with Heavy rain,28-Jun,25.0,29.0,Generally cloudy sky with Heavy rain,29-Jun,25.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,25.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,29.0,Rain,02-Jul,25.0,29.0,Rain
2018-06-26,Daman and Diu,Daman,26-Jun,26.0,27.0,Generally cloudy sky with Heavy rain,27-Jun,26.0,27.0,Generally cloudy sky with Heavy rain,28-Jun,25.0,29.0,Generally cloudy sky with Heavy rain,29-Jun,25.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,25.0,29.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,25.0,29.0,Rain,02-Jul,25.0,29.0,Rain
2018-06-26,Daman and Diu,Diu,26-Jun,27.0,31.0,Generally cloudy sky with Light rain,27-Jun,27.0,31.0,Generally cloudy sky with Light rain,28-Jun,26.0,31.0,Generally cloudy sky with Light rain,29-Jun,26.0,31.0,Generally cloudy sky with Light rain,30-Jun,27.0,31.0,Generally cloudy sky with Light rain,01-Jul,27.0,30.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,27.0,30.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Goa,North Goa,26-Jun,24.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,24.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,24.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,24.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Goa,South Goa,26-Jun,24.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,27-Jun,24.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,28-Jun,24.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers,29-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,30-Jun,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers,01-Jul,24.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,24.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Gujarat,Ahmadabad,26-Jun,25.0,36.0,Generally cloudy sky with Light rain,27-Jun,26.0,36.0,Generally cloudy sky with Light rain,28-Jun,26.0,36.0,Generally cloudy sky with Light rain,29-Jun,26.0,36.0,Generally cloudy sky with Light rain,30-Jun,26.0,38.0,Generally cloudy sky with Light rain,01-Jul,27.0,37.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,27.0,37.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Gujarat,Amreli,26-Jun,27.0,35.0,Generally cloudy sky with Light rain,27-Jun,27.0,33.0,Generally cloudy sky with Light rain,28-Jun,26.0,35.0,Generally cloudy sky with Light rain,29-Jun,26.0,34.0,Generally cloudy sky with Light rain,30-Jun,26.0,34.0,Generally cloudy sky with Light rain,01-Jul,27.0,35.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,27.0,35.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Gujarat,Anand,26-Jun,25.0,33.0,Generally cloudy sky with Light rain,27-Jun,25.0,34.0,Generally cloudy sky with Light rain,28-Jun,25.0,36.0,Generally cloudy sky with Light rain,29-Jun,25.0,35.0,Generally cloudy sky with Light rain,30-Jun,25.0,35.0,Generally cloudy sky with Light rain,01-Jul,26.0,35.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,26.0,35.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Gujarat,Aravalli,26-Jun,26.0,34.0,Generally cloudy sky with Light rain,27-Jun,27.0,34.0,Generally cloudy sky with Light rain,28-Jun,27.0,36.0,Generally cloudy sky with Light rain,29-Jun,27.0,36.0,Generally cloudy sky with Light rain,30-Jun,27.0,38.0,Generally cloudy sky with Light rain,01-Jul,27.0,37.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,27.0,37.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Gujarat,Banas Kantha,26-Jun,28.0,36.0,Generally cloudy sky with Light rain,27-Jun,28.0,34.0,Generally cloudy sky with Light rain,28-Jun,29.0,36.0,Generally cloudy sky with Light rain,29-Jun,29.0,37.0,Generally cloudy sky with Light rain,30-Jun,29.0,37.0,Generally cloudy sky with Light rain,01-Jul,29.0,38.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,29.0,38.0,Generally cloudy sky with possibility of rain or Thunderstorm
2018-06-26,Gujarat,Bharuch,26-Jun,28.0,32.0,Generally cloudy sky with Light rain,27-Jun,27.0,32.0,Generally cloudy sky with Light rain,28-Jun,27.0,32.0,Generally cloudy sky with Light rain,29-Jun,28.0,32.0,Generally cloudy sky with Light rain,30-Jun,28.0,33.0,Generally cloudy sky with Light rain,01-Jul,28.0,34.0,Generally cloudy sky with possibility of rain or Thunderstorm,02-Jul,28.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm
